韻	字	簡化字	推導音	校正音	罕用標記	註
e	𥔄		nie1			
e	𥕲		jue1			
e	𥕹		ciue1			
e	𥖪		le1			
e	𥜿		sie1			
e	𥞵		je1			
e	𥟔		zhe1			
e	𥠈		zhe1			
e	𥣫		mie1			
e	𥧮		zhe1			
e	𥩡		yue1			
e	𥬬		nie1			
e	𥴩		ge1			
e	𥸴		mie1			
e	𥸸		lie1			
e	𥾝		mie1			
e	𦀖		je1			
e	𦀖		ye1			
e	𦁐		que1			
e	𦆄		she1			
e	𦐋		xue1			
e	𦑌		hue1			
e	𦑍		xue1			
e	𦑜		ge1			
e	𦒧		hue1			
e	𦓤		liue1			
e	𦔎		che1			
e	𦔼		sie1			
e	𦖩		lie1			
e	𦘹		yue1			
e	𦚢		yue1			
e	𦛠		nie1			
e	𦞚		sie1			
e	𦟜		zhe1			
e	𦩌		sie1			
e	𦪬		xe1			
e	𦯉		be1			
e	𦯊		jue1			
e	𦵐		nie1			
e	𦵱		sie1			
e	𧀲		yue1			
e	𧂝		mie1			
e	𧈑		ge1			
e	𧉥		be1			
e	𧊇		te1			
e	𧊎		yue1			
e	𧍕		kue1			
e	𧍩		je1			
e	𧐐		zhe1			
e	𧒗		she1			
e	𧓷		ziue1			
e	𧕊		sie1			
e	𧕏		ye1			
e	𧕡		pe1			
e	𧖴		me1			
e	𧖻		gue1			
e	𧚊		die1			
e	𧝃		jue1			
e	𧞩		zie1			
e	𧠞		e1			
e	𧡒		me1			
e	𧣸		jue1			
e	𧤏		zhe1			
e	𧤾		jue1			
e	𧥄		zhe1			
e	𧧸		bie1			
e	𧨁		zie1			
e	𧭣		gue1			
e	𧱝		jue1			
e	𧶷		che1			
e	𧹭		xue1			
e	𧻙		me1			
e	𧻙		pe1			
e	𧼞		jue1			
e	𧼨		je1			
e	𧼳		che1			
e	𧽸		jue1			
e	𧾯		je1			
e	𧾵		jue1			
e	𧿁		yue1			
e	𨁽		de1			
e	𨇨		sie1			
e	𨇮		jue1			
e	𨏹		jue1			
e	𨐶		hue1			
e	𨒋		yue1			
e	𨓊		die1			
e	𨥂		je1			
e	𨲠		zie1			
e	𨴒		que1			
e	𨴗		die1			
e	𨵨		xue1			
e	𨼎		ziue1			
e	𩋇		bie1			
e	𩋊		ye1			
e	𩋏		nie1			
e	𩍙		she1			
e	𩎚		che1			
e	𩐭		nie1			
e	𩑃		ye1			
e	𩑒		che1			
e	𩑒		zhe1			
e	𩔳		zhe1			
e	𩕡		she1			
e	𩖶		xue1			
e	𩚬		e1			
e	𩚴		yue1			
e	𩛠		ziue1			
e	𩠣		je1			
e	𩢷		me1			
e	𩢾		lie1			
e	𩣘		nie1			
e	𩨭		que1			
e	𩨷		que1			
e	𩪐		gue1			
e	𩯰		zie1			
e	𩯰		ziue1			
e	𩱝		ke1			
e	𩱷		mie1			
e	𩹺		ge1			
e	𩹿		ge1			
e	𩼋		ye1			
e	𪃈		je1			
e	𪄱		zhe1			
e	𪇲		ziue1			
e	𪇴		mie1			
e	𪈴		jue1			
e	𪌣		ge1			
e	𪐏		zhe1			
e	𪑝		xue1			
e	𪑧		lie1			
e	𪔧		tie1			
e	𪕶		e1			
e	𪘧		che1			
e	𪙇		cie1			
e	仆		be2			
e	凸		die2			
e	叶		xe2			
e	白		be2			
e	穴		xue2			
e	㡯		zhe2			
e	劦		xe2			
e	邪		sie2			
e	邪		ye2			
e	宅		zhe2			
e	伽		qe2			
e	別	别	bie2			
e	别		bie2			
e	昅		je2			
e	极		je2			
e	㚗		cie2			
e	劾		he2			
e	協	协	xe2			
e	咇		bie2			
e	咋		zhe2			
e	坹		xue2			
e	岝		zhe2			
e	帛		be2			
e	或		hue2			
e	杰		je2			
e	泆		die2			
e	泎		zhe2			
e	疌		zie2			
e	耶		ye2			
e	苵		die2			
e	苾		bie2			
e	茄		qe2			
e	衱		je2			
e	迭		die2			
e	俠	侠	xe2			
e	咟		hue2			
e	咥		die2			
e	垎		he2			
e	垘		be2			
e	垤		die2			
e	奊		xe2			
e	姪	侄	die2			
e	恎		die2			
e	昳		die2			
e	枷		qe2			
e	柲		bie2			
e	笈		je2			
e	籺		xe2			
e	紇	纥	xe2			
e	胅		die2			
e	荎		die2			
e	頁	页	xe2			
e	㭘		je2			
e	倢		zie2			
e	挾	挟	xe2			
e	核		he2			
e	桀		je2			
e	特		de2			
e	琊		sie2			
e	瓞		die2			
e	眣		die2			
e	衺		sie2			
e	袕		xue2			
e	貣		de2			
e	赶		jue2			
e	㥈		die2			
e	䋉		xue2			
e	䏟		bie2			
e	偈		je2			
e	匐		be2			
e	寁		zie2			
e	崨		zie2			
e	戜		die2			
e	捷		zie2			
e	掘		jue2			
e	揶		ye2			
e	斜		sie2			
e	斜		ye2			
e	舶		be2			
e	菔		be2			
e	菩		be2			
e	蛂		bie2			
e	㹂		xe2			
e	㿱		siue2			
e	䞦		he2			
e	傑	杰	je2			
e	喋		die2			
e	堞		die2			
e	崱		zhe2			
e	惑		hue2			
e	惵		die2			
e	揭		je2			
e	揲		die2			
e	棏		de2			
e	椰		ye2			
e	渫		die2			
e	渴		je2			
e	爺	爷	ye2			
e	瑘		ye2			
e	畫	画	hue2			
e	絕	绝	ziue2			
e	絜		xe2			
e	絰		die2			
e	翓		xe2			
e	耋		die2			
e	萴		zhe2			
e	葃		zhe2			
e	詄		die2			
e	趃		die2			
e	跌		die2			
e	軼	轶	die2			
e	釾		ye2			
e	镻		die2			
e	㮝		he2			
e	䓉		ye2			
e	嵥		je2			
e	搩		je2			
e	楁		he2			
e	楬		je2			
e	溭		zhe2			
e	滆		he2			
e	滐		je2			
e	牃		die2			
e	牒		die2			
e	矠		zhe2			
e	綊		xe2			
e	蒚		he2			
e	賊	贼	ze2			
e	跲		je2			
e	飶		bie2			
e	㣱		zhe2			
e	㦅		die2			
e	㮰		bie2			
e	䁋		die2			
e	䞳		be2			
e	䞷		jue2			
e	䦖		xe2			
e	僰		be2			
e	劃	划	hue2			
e	嘖	啧	zhe2			
e	墆		die2			
e	墊	垫	die2			
e	嵽		die2			
e	慴		die2			
e	截		zie2			
e	摕		die2			
e	榤		je2			
e	碟		die2			
e	碣		je2			
e	竭		je2			
e	翟		zhe2			
e	蔔	卜	be2			
e	蜮		hue2			
e	褋		die2			
e	踅		siue2			
e	鋣		ye2			
e	馝		bie2			
e	㗲		hue2			
e	䃒		he2			
e	䭿		die2			
e	勰		xe2			
e	嫿		hue2			
