韻	字	簡化字	推導音	校正音	罕用標記	註
o	鮿		zheo1			
o	䫦		geo1			
o	䶀		keo1			
o	礘		eo1			
o	櫱		eo1			
o	蘖		eo1			
o	蠚		heo1			
o	鰐		eo1			
o	鶚	鹗	eo1			
o	囁	嗫	rheo1			
o	囁	嗫	zheo1			
o	懾	慑	zheo1			
o	攝	摄	sheo1			
o	灄	滠	sheo1			
o	矐		heo1			
o	鰝		heo1			
o	鰪		eo1			
o	欇		sheo1			
o	㩵		eo1			
o	襵		zheo1			
o	讋		zheo1			
o	齃		eo1			
o	鑩		eo1			
o	靄	霭	eo1			
o	齶	腭	eo1			
o	䝕		zheo1			
o	讘		rheo1			
o	䡾		eo1			
o	顳	颞	rheo1			
o	鱷	鳄	eo1			
o	齾		eo1			
o	𠌮		zheo1			
o	𠟎		eo1			
o	𠥜		eo1			
o	𠩧		keo1			
o	𠱥		eo1			
o	𠲗		eo1			
o	𠳊		keo1			
o	𠿒		heo1			
o	𡀾		eo1			
o	𡅡		eo1			
o	𡓐		eo1			
o	𡾙		eo1			
o	𢂷		geo1			
o	𢉥		eo1			
o	𢙣		eo1			
o	𢬴		zheo1			
o	𣎴		eo1			
o	𣠞		cheo1			
o	𣠞		zheo1			
o	𣡌		eo1			
o	𣣹		heo1			
o	𣩄		keo1			
o	𣭝		geo1			
o	𤸎		keo1			
o	𤸱		eo1			
o	𥋙		eo1			
o	𥍉		sheo1			
o	𥢸		geo1			
o	𥯥		cheo1			
o	𦛖		cheo1			
o	𦞦		heo1			
o	𦣀		rheo1			
o	𦤦		heo1			
o	𦯍		zheo1			
o	𧊜		eo1			
o	𧍞		eo1			
o	𧛾		keo1			
o	𧪞		geo1			
o	𨂁		eo1			
o	𨍰		keo1			
o	𨜴		geo1			
o	𨞛		geo1			
o	𩂻		cheo1			
o	𩇠		eo1			
o	𩋊		eo1			
o	𩍕		zheo1			
o	𩑸		heo1			
o	𩡔		heo1			
o	𩢛		geo1			
o	𩵢		heo1			
o	𪁍		geo1			
o	合		heo2			
o	舌		sheo2			
o	何		heo2			
o	佘		cheo2			
o	余		cheo2			
o	折		sheo2			
o	佫		heo2			
o	河		heo2			
o	苛		heo2			
o	郃		heo2			
o	若		rheo2			
o	㧁		heo2			
o	䢔		heo2			
o	俄		eo2			
o	曷		heo2			
o	狢		heo2			
o	紇	纥	heo2			
o	虵		cheo2			
o	㭘		heo2			
o	哦		eo2			
o	娥		eo2			
o	峨		eo2			
o	峩		eo2			
o	涉		sheo2			
o	涐		eo2			
o	盍		heo2			
o	荷		heo2			
o	荼		cheo2			
o	莪		eo2			
o	䅂		heo2			
o	婼		rheo2			
o	涸		heo2			
o	淈		heo2			
o	盒		heo2			
o	菏		heo2			
o	蚵		heo2			
o	蛇		cheo2			
o	䄉		eo2			
o	揲		sheo2			
o	睋		eo2			
o	硪		eo2			
o	耠		heo2			
o	蛥		sheo2			
o	嗑		heo2			
o	榙		heo2			
o	殜		zheo2			
o	毼		heo2			
o	蓋	盖	heo2			
o	蛾		eo2			
o	詥		heo2			
o	貈		heo2			
o	貉		heo2			
o	鉈	铊	cheo2			
o	骱		heo2			
o	鲄		heo2			
o	㮫		heo2			
o	熆		heo2			
o	褐		heo2			
o	誐		eo2			
o	麧		heo2			
o	䐑		zheo2			
o	䤮		sheo2			
o	徹	彻	zheo2			
o	撤		zheo2			
o	澈		zheo2			
o	蝎		heo2			
o	㯙		zheo2			
o	篕		heo2			
o	闍		cheo2			
o	㙷		zheo2			
o	鍦		cheo2			
o	餲		heo2			
o	䫘		heo2			
o	闔	阖	heo2			
o	鞨		heo2			
o	鞨		sheo2			
o	鵝	鹅	eo2			
o	齕		heo2			
o	䶅		heo2			
o	轍	辙	zheo2			
o	䮤		heo2			
o	鶡		heo2			
o	欇		sheo2			
o	鶴	鹤	heo2			
o	𠗂		heo2			
o	𡇶		heo2			
o	𣻣		sheo2			
o	𥉑		heo2			
o	𥍸		cheo2			
o	𥝖		heo2			
o	𦳬		heo2			
o	𧪞		heo2			
o	𨜴		heo2			
o	𨵊		zheo2			
o	𨶩		heo2			
o	𩒰		eo2			
o	𩩲		heo2			
o	𪘁		heo2			
o	个		geo4			
o	可		keo3			
o	斥		cheo4			
o	何		heo4			
o	我		eo3			
o	扯		cheo3			
o	社		sheo4			
o	侉		eo4			
o	呵		heo4			
o	坷		keo3			
o	坷		keo4			
o	妸		eo3			
o	岢		keo3			
o	者		zheo3			
o	舍		sheo3			
o	舍		sheo4			
o	舎		sheo4			
o	若		rheo3			
o	炙		zheo4			
o	㪃		heo3			
o	㰤		heo3			
o	㰤		heo4			
o	厙	厍	sheo4			
o	哆		cheo3			
o	柘		zheo4			
o	㧴		eo3			
o	個	个	geo4			
o	偌		rheo4			
o	哿		geo3			
o	娿		eo3			
o	射		sheo4			
o	荷		heo4			
o	袔		heo4			
o	㪋		heo3			
o	㫊		eo3			
o	䞣		cheo4			
o	喏		rheo3			
o	堵		zheo3			
o	捨	舍	sheo3			
o	涻		sheo4			
o	渃		rheo4			
o	笴		geo3			
o	舸		geo3			
o	蚵		keo4			
o	赦		sheo4			
o	㨋		cheo3			
o	䠶		sheo4			
o	惹		rheo3			
o	椏	桠	eo3			
o	硪		eo3			
o	貰	贳	sheo4			
o	賀	贺	heo4			
o	軻	轲	keo3			
o	軻	轲	keo4			
o	䬷		sheo3			
o	嗻		zheo4			
o	撦	扯	cheo3			
o	箇	个	geo4			
o	蔗		zheo4			
o	樜		zheo4			
o	艐		keo4			
o	赭		zheo3			
o	餓	饿	eo4			
o	㗿		heo3			
o	㵑		heo4			
o	䗪		zheo4			
o	蟅		zheo4			
o	騀		eo3			
o	䰩		cheo3			
o	騇		sheo3			
o	騇		sheo4			
o	麝		sheo4			
o	鷓	鹧	zheo4			
o	奲		cheo3			
o	𠰒		rheo3			
o	𣘨		eo3			
o	𣝒		sheo4			
o	𥁹		sheo4			
o	𥰮		geo3			
o	𧙃		eo3			
o	𧝂		heo4			
o	𧧏		rheo4			
o	𨵌		eo3			
o	𩑸		heo3			
o	𩒰		eo3			
o	𩜉		sheo3			
o	乇		tuo1			
o	勺		zhuo1			
o	戈		guo1			
o	攴		puo1			
o	他		tuo1			
o	圤		puo1			
o	它		tuo1			
o	屵		yuo1			
o	末		muo1			
o	癶		buo1			
o	㣿		zhuo1			
o	叒		rhuo1			
o	多		duo1			
o	妁		zhuo1			
o	彴		zhuo1			
o	托		tuo1			
o	朴		puo1			
o	犳		zhuo1			
o	芍		ciuo1			
o	芍		zhuo1			
o	㕯		rhuo1			
o	㕰		xuo1			
o	㤄		buo1			
o	㧊		puo1			
o	㺪		puo1			
o	䢌		buo1			
o	佗		tuo1			
o	作		zuo1			
o	却		quo1			
o	沒	没	muo1			
o	没		muo1			
o	灼		zhuo1			
o	皃		muo1			
o	礿		yuo1			
o	肑		buo1			
o	角		juo1			
o	辵		chuo1			
o	㓢		luo1			
o	㕞		shuo1			
o	佸		guo1			
o	侂		tuo1			
o	刷		shuo1			
o	卓		zhuo1			
o	叕		zhuo1			
o	咄		duo1			
o	坡		puo1			
o	妺		muo1			
o	岳		yuo1			
o	帗		buo1			
o	抹		muo1			
o	拕		tuo1			
o	拖		tuo1			
o	拙		zhuo1			
o	枂		wo1			
o	歿	殁	muo1			
o	殁		muo1			
o	沫		muo1			
o	沰		tuo1			
o	波		buo1			
o	泧		huo1			
o	玨	珏	juo1			
o	矺		tuo1			
o	祋		duo1			
o	苜		muo1			
o	茁		zhuo1			
o	茇		buo1			
o	茉		muo1			
o	迮		zuo1			
o	若		rhuo1			
o	拓		tuo1			
o	㲋		chuo1			
o	㸰		kuo1			
o	䀛		muo1			
o	侻		tuo1			
o	削		siuo1			
o	卻	却	juo1			
o	卻	却	quo1			
o	括		guo1			
o	拶		zuo1			
o	挌	格	luo1			
o	斫		zhuo1			
o	昩		muo1			
o	柝		tuo1			
o	柞		zuo1			
o	活		guo1			
o	炪		zhuo1			
o	玻		puo1			
o	珏		juo1			
o	眊		muo1			
o	科		kuo1			
o	約	约	yuo1			
o	胉		puo1			
o	茤		duo1			
o	虐		yuo1			
o	适		guo1			
o	适		kuo1			
o	洛		luo1			
o	㛗		suo1			
o	㹱		ciuo1			
o	㽿		guo1			
o	㽿		kuo1			
o	䂐		zhuo1			
o	䍨		puo1			
o	倬		zhuo1			
o	倭		wo1			
o	剒		cuo1			
o	剝	剥	buo1			
o	剟		duo1			
o	剟		zhuo1			
o	剥		buo1			
o	厝		cuo1			
o	唆		suo1			
o	埆		quo1			
o	娑		suo1			
o	娕		chuo1			
o	娖		chuo1			
o	弱		rhuo1			
o	挩		tuo1			
o	挱		suo1			
o	捉		zhuo1			
o	捋		luo1			
o	捔		juo1			
o	朔		shuo1			
o	栝		guo1			
o	桌		zhuo1			
o	桗		duo1			
o	毣		muo1			
o	盋		buo1			
o	眓		huo1			
o	眜		muo1			
o	秣		muo1			
o	莈		muo1			
o	莌		tuo1			
o	莎		suo1			
o	莏		suo1			
o	莡		cuo1			
o	莫		muo1			
o	蚋		rhuo1			
o	袚		buo1			
o	袜		muo1			
o	袥		tuo1			
o	託	托	tuo1			
o	趵		buo1			
o	郭		guo1			
o	鄀		rhuo1			
o	酌		zhuo1			
o	烙		luo1			
o	珞		luo1			
o	索		suo1			
o	㧻		zhuo1			
o	㭩		luo1			
o	㳨		zuo1			
o	㸹		luo1			
o	䀩		liuo1			
o	䀩		luo1			
o	䂮		liuo1			
o	䖦		zhuo1			
o	䡈		juo1			
o	䣪		puo1			
o	偓		yuo1			
o	傞		cuo1			
o	傞		suo1			
o	唰		shuo1			
o	啄		zhuo1			
o	啅		zhuo1			
o	啜		chuo1			
o	啜		zhuo1			
o	埻		guo1			
o	堝	埚	guo1			
o	婥		chuo1			
o	婼		chuo1			
o	崞		guo1			
o	惙		zhuo1			
o	挲		suo1			
o	捳		yuo1			
o	捾		wo1			
o	掇		duo1			
o	掇		zhuo1			
o	掉		nuo1			
o	桫		suo1			
o	桷		juo1			
o	梏		juo1			
o	梭		suo1			
o	梲		zhuo1			
o	棁		tuo1			
o	欶		shuo1			
o	殻		quo1			
o	涶		tuo1			
o	涹		wo1			
o	涿		zhuo1			
o	渦	涡	guo1			
o	渦	涡	wo1			
o	焫		rhuo1			
o	畧		liuo1			
o	痑		tuo1			
o	硌		luo1			
o	粕		puo1			
o	粖		muo1			
o	紴		buo1			
o	缽	钵	buo1			
o	脚		juo1			
o	脫	脱	tuo1			
o	菿		zhuo1			
o	萵	莴	wo1			
o	著		zhuo1			
o	蛇		tuo1			
o	袼		luo1			
o	逪		cuo1			
o	逴		chuo1			
o	逽		niuo1			
o	過	过	guo1			
o	雀		ziuo1			
o	飥		tuo1			
o	掠		liuo1			
o	略		liuo1			
o	㗉		liuo1			
o	㨎		rhuo1			
o	䒷		guo1			
o	䴲		muo1			
o	傕		juo1			
o	博		buo1			
o	喔		yuo1			
o	奤		puo1			
o	媉		yuo1			
o	幄		yuo1			
o	惹		rhuo1			
o	握		yuo1			
o	搓		cuo1			
o	敠		duo1			
o	斮		zhuo1			
o	晫		chuo1			
o	晫		zhuo1			
o	椁		guo1			
o	楉		rhuo1			
o	殼	壳	quo1			
o	渥		yuo1			
o	溠		cuo1			
o	焥		wo1			
o	焯		zhuo1			
o	琢		zhuo1			
o	番		buo1			
o	矟		shuo1			
o	硞		quo1			
o	硦		luo1			
o	笿		luo1			
o	筈		guo1			
o	筈		kuo1			
o	筏		buo1			
o	絡	络	luo1			
o	聒		guo1			
o	腏		duo1			
o	腏		zhuo1			
o	舄		ciuo1			
o	萪		kuo1			
o	萿		guo1			
o	葀		guo1			
o	葯	药	yuo1			
o	蛞		kuo1			
o	詑		tuo1			
o	豿		xuo1			
o	鄚		muo1			
o	落		luo1			
o	㗘		buo1			
o	䇎		ciuo1			
o	䋤		yuo1			
o	䛚		liuo1			
o	䟯		kuo1			
o	䬴		muo1			
o	嗍		shuo1			
o	嗼		muo1			
o	塙		quo1			
o	塻		muo1			
o	寞		muo1			
o	幕		muo1			
o	愽		buo1			
o	揱		shuo1			
o	搉		juo1			
o	搉		quo1			
o	搏		buo1			
o	搏		puo1			
o	搙		nuo1			
o	搠		shuo1			
o	搦		nuo1			
o	摸		muo1			
o	敫		yuo1			
o	楃		yuo1			
o	楇		guo1			
o	準	准	zhuo1			
o	溥		buo1			
o	溹		suo1			
o	滈		xuo1			
o	漠		muo1			
o	漷		kuo1			
o	犐		kuo1			
o	猼		buo1			
o	瑳		cuo1			
o	畷		zhuo1			
o	瘑		guo1			
o	皵		ciuo1			
o	睕		wo1			
o	碆		buo1			
o	碏		ciuo1			
o	稞		kuo1			
o	窠		kuo1			
o	窩	窝	wo1			
o	罬		zhuo1			
o	腛		yuo1			
o	腳	脚	juo1			
o	蒪		puo1			
o	蒴		shuo1			
o	蒻		rhuo1			
o	蓑		suo1			
o	蛶		luo1			
o	蜹		rhuo1			
o	裰		duo1			
o	詻	咯	liuo1			
o	較	较	juo1			
o	遳		cuo1			
o	鉢		buo1			
o	馲		luo1			
o	馲		tuo1			
o	酪		luo1			
o	溺		rhuo1			
o	嗀		xuo1			
o	㨼		liuo1			
o	㮦		suo1			
o	㮶		shuo1			
o	㹊		yuo1			
o	䁊		wo1			
o	䐁		zhuo1			
o	䛢		tuo1			
o	䪼		zhuo1			
o	嗽		shuo1			
o	彉		guo1			
o	彉		huo1			
o	愨	悫	quo1			
o	撂		liuo1			
o	擆		zhuo1			
o	斠		juo1			
o	斡		wo1			
o	斲		zhuo1			
o	榷		juo1			
o	槊		shuo1			
o	槨	椁	guo1			
o	毃		quo1			
o	濄		wo1			
o	犖	荦	luo1			
o	瑴		juo1			
o	瘧	疟	yuo1			
o	瞀		muo1			
o	磋		cuo1			
o	禚		zhuo1			
o	箬		rhuo1			
o	綴	缀	zhuo1			
o	綽	绰	chuo1			
o	緺		guo1			
o	膊		puo1			
o	膜		muo1			
o	薖		kuo1			
o	蝃		zhuo1			
o	蝸	蜗	guo1			
o	趖		suo1			
o	鉻	铬	luo1			
o	銛		guo1			
o	雒		luo1			
o	靺		muo1			
o	鞄		puo1			
o	韎		muo1			
o	頗	颇	puo1			
o	颮	飑	puo1			
o	駁	驳	buo1			
o	魄		tuo1			
o	魠		tuo1			
o	說	说	shuo1			
o	廓		kuo1			
o	㩇		zhuo1			
o	䃕		luo1			
o	䃗		chuo1			
o	䅵		zhuo1			
o	䈖		kuo1			
o	䟾		zhuo1			
o	䤬		suo1			
o	䯏		guo1			
o	劊	刽	guo1			
o	劐		huo1			
o	噋		kuo1			
o	墣		puo1			
o	嶓		buo1			
o	撥	拨	buo1			
o	撮		cuo1			
o	撮		zuo1			
o	獡		shuo1			
o	瘼		muo1			
o	瞐		muo1			
o	瞙		muo1			
o	確	确	quo1			
o	碻		quo1			
o	箹		yuo1			
o	箾		shuo1			
o	縒		cuo1			
o	蝌		kuo1			
o	課	课	kuo1			
o	諑	诼	zhuo1			
o	趞		ciuo1			
o	趠		chuo1			
o	踒		wo1			
o	踔		chuo1			
o	踖		ciuo1			
o	蹃		nuo1			
o	輟	辍	zhuo1			
o	醊		zhuo1			
o	頢		guo1			
o	魦		suo1			
o	數	数	shuo1			
o	樂	乐	yuo1			
o	樂	乐	luo1			
o	㗻		guo1			
o	㘀		zuo1			
o	㹒		puo1			
o	䁨		huo1			
o	䍸		buo1			
o	䐞		rhuo1			
o	䓾		suo1			
o	䗚		buo1			
o	䙏		buo1			
o	䱅		muo1			
o	䳊		buo1			
o	䶂		ziuo1			
o	䶂		zhuo1			
o	噣		zhuo1			
o	奯		huo1			
o	嬒		wo1			
o	嬳		wo1			
o	嶨		quo1			
o	擉		chuo1			
o	樸	朴	puo1			
o	橐		tuo1			
o	濊		huo1			
o	燋		ziuo1			
o	璞		puo1			
o	磭		yuo1			
o	磭		chuo1			
o	篧		zhuo1			
o	翯		xuo1			
o	謔	谑	xuo1			
o	蹉		cuo1			
o	錯	错	cuo1			
o	鍋	锅	guo1			
o	霍		huo1			
o	餟		zhuo1			
o	駮	驳	buo1			
o	髺		guo1			
o	鮁		buo1			
o	駱	骆	luo1			
o	諾	诺	nuo1			
o	㦝		muo1			
o	㲉		quo1			
o	䌎		liuo1			
o	䚥		nuo1			
o	䩊		wo1			
o	䫎		zhuo1			
o	嶽	岳	yuo1			
o	彍		guo1			
o	彍		huo1			
o	斀		zhuo1			
o	檜	桧	guo1			
o	瀎		muo1			
o	燩		quo1			
o	爵		ziuo1			
o	瓁		wo1			
o	皤		buo1			
o	穛		zhuo1			
o	簻		kuo1			
o	臒		wo1			
o	藐		muo1			
o	襊		cuo1			
o	襏		buo1			
o	觳		quo1			
o	謈		puo1			
o	謞		xuo1			
o	豁		huo1			
o	邈		muo1			
o	闊	阔	kuo1			
o	雘		wo1			
o	髁		kuo1			
o	髿		suo1			
o	鮥		luo1			
o	鴰	鸹	guo1			
o	鵅		luo1			
o	龠		yuo1			
o	㜰		yuo1			
o	㜰		shuo1			
o	㩧		puo1			
o	㪬		chuo1			
o	䁷		juo1			
o	䔾		muo1			
o	嚗		buo1			
o	屩		juo1			
o	懖		guo1			
o	戳		chuo1			
o	擽		liuo1			
o	櫡		zhuo1			
o	濼	泺	luo1			
o	濼	泺	puo1			
o	爇		rhuo1			
o	礐		quo1			
o	簙		buo1			
o	繓		zuo1			
o	繛		chuo1			
o	藥	药	liuo1			
o	藥	药	yuo1			
o	謶		zhuo1			
o	鎛		buo1			
o	鏌	镆	muo1			
o	霩		huo1			
o	餺		buo1			
o	鼧		tuo1			
o	㿑		yuo1			
o	䜏		tuo1			
o	䪙		puo1			
o	䱜		ciuo1			
o	䱜		cuo1			
o	䶅		luo1			
o	攉		huo1			
o	櫟	栎	yuo1			
o	歠		chuo1			
o	瀖		huo1			
o	瀥		xuo1			
o	爆		buo1			
o	爍	烁	shuo1			
o	繳	缴	zhuo1			
o	藿		huo1			
o	蘀		tuo1			
o	蠖		wo1			
o	蹻		juo1			
o	鐯		zhuo1			
o	鞹		kuo1			
o	髆		buo1			
o	髉		buo1			
o	鵲	鹊	ciuo1			
o	鵽		duo1			
o	龏		yuo1			
o	㿺		buo1			
o	䁻		shuo1			
o	䚫		juo1			
o	䨰		puo1			
o	䮤		juo1			
o	欂		buo1			
o	瀹		yuo1			
o	獻	献	suo1			
o	蘥		yuo1			
o	蠚		chuo1			
o	襮		buo1			
o	覺	觉	juo1			
o	觷		yuo1			
o	鏺		puo1			
o	㩱		ziuo1			
o	䑈		buo1			
o	䟏		shuo1			
o	爚		yuo1			
o	爚		shuo1			
o	爝		ziuo1			
o	癨		huo1			
o	矐		huo1			
o	禴		yuo1			
o	纅		yuo1			
o	躍	跃	yuo1			
o	䤕		xuo1			
o	穱		zhuo1			
o	籗		kuo1			
o	籜	箨	tuo1			
o	躒	跞	luo1			
o	驋		buo1			
o	齪	龊	chuo1			
o	轢	轹	luo1			
o	䟑		yuo1			
o	䪝		wo1			
o	䮸		juo1			
o	䮸		yuo1			
o	䶈		buo1			
o	攥		zuo1			
o	籥	龠	yuo1			
o	鑠	铄	shuo1			
o	鱍		buo1			
o	鱍		puo1			
o	齱		chuo1			
o	䠯		yuo1			
o	孎		zhuo1			
o	鑮		buo1			
o	靃		huo1			
o	鷽		yuo1			
o	鸌		wo1			
o	齷	龌	yuo1			
o	䵵		zhuo1			
o	鑰	钥	yuo1			
o	鸑		yuo1			
o	龣		juo1			
o	糳		zuo1			
o	鑿	凿	zuo1			
o	鸙		yuo1			
o	䖃		yuo1			
o	䰖		zuo1			
o	𠇱		muo1			
o	𠈱		suo1			
o	𠏀		kuo1			
o	𠛱		zuo1			
o	𠜖		luo1			
o	𠠎		kuo1			
o	𠢓		muo1			
o	𠩃		yuo1			
o	𠬛		muo1			
o	𠭴		zhuo1			
o	𠴪		shuo1			
o	𠷑		puo1			
o	𠻜		shuo1			
o	𠿟		yuo1			
o	𡁆		luo1			
o	𡇱		quo1			
o	𡈗		muo1			
o	𡊉		muo1			
o	𡑟		wo1			
o	𡴊		quo1			
o	𢁁		zhuo1			
o	𢅹		yuo1			
o	𢊗		muo1			
o	𢗿		muo1			
o	𢘿		suo1			
o	𢯸		puo1			
o	𢱢		suo1			
o	𢷕		muo1			
o	𢷾		shuo1			
o	𢽚		zhuo1			
o	𣁳		huo1			
o	𣁳		wo1			
o	𣃈		zhuo1			
o	𣔳		tuo1			
o	𣛗		luo1			
o	𣜤		suo1			
o	𣟄		tuo1			
o	𣤇		quo1			
o	𣧳		luo1			
o	𣩎		muo1			
o	𣪊		quo1			
o	𣸍		puo1			
o	𣽅		guo1			
o	𤁢		zuo1			
o	𤃴		huo1			
o	𤄶		yuo1			
o	𤅢		yuo1			
o	𤆝		puo1			
o	𤒀		yuo1			
o	𤟭		chuo1			
o	𤣻		muo1			
o	𤫵		kuo1			
o	𤷽		quo1			
o	𤻲		luo1			
o	𤽥		luo1			
o	𤽼		luo1			
o	𤿩		quo1			
o	𤿫		chuo1			
o	𥄗		wo1			
o	𥄱		puo1			
o	𥆝		suo1			
o	𥌺		yuo1			
o	𥖛		zhuo1			
o	𥛟		puo1			
o	𥟿		wo1			
o	𥢔		zhuo1			
o	𥬎		muo1			
o	𥭓		chuo1			
o	𥭖		buo1			
o	𥯩		zhuo1			
o	𥴮		buo1			
o	𥴮		puo1			
o	𥼚		zhuo1			
o	𥽘		muo1			
o	𦂗		shuo1			
o	𦋞		shuo1			
o	𦐦		puo1			
o	𦗾		guo1			
o	𦘅		guo1			
o	𦚈		tuo1			
o	𦢊		buo1			
o	𦢸		puo1			
o	𦥭		puo1			
o	𦪑		buo1			
o	𦫔		puo1			
o	𦫕		muo1			
o	𦯏		yuo1			
o	𦰾		xuo1			
o	𦰿		duo1			
o	𦳮		zhuo1			
o	𦵫		suo1			
o	𦷛		duo1			
o	𦸈		guo1			
o	𦿍		puo1			
o	𧂒		zhuo1			
o	𧎾		liuo1			
o	𧒖		guo1			
o	𧕋		yuo1			
o	𧖀		zhuo1			
o	𧘑		zhuo1			
o	𧘟		puo1			
o	𧢢		yuo1			
o	𧢺		nuo1			
o	𧣺		nuo1			
o	𧦭		tuo1			
o	𧨀		suo1			
o	𧭥		luo1			
o	𧯆		huo1			
o	𧴤		puo1			
o	𨀝		rhuo1			
o	𨀨		zuo1			
o	𨂩		puo1			
o	𨂫		tuo1			
o	𨈋		yuo1			
o	𨍋		guo1			
o	𨏒		luo1			
o	𨟍		guo1			
o	𨟠		quo1			
o	𨡩		puo1			
o	𨢬		zhuo1			
o	𨣱		muo1			
o	𨵫		niuo1			
o	𨷲		yuo1			
o	𨸭		puo1			
o	𨹃		duo1			
o	𨹄		duo1			
o	𩂣		luo1			
o	𩅿		fuo1			
o	𩊚		luo1			
o	𩊮		suo1			
o	𩋁		zhuo1			
o	𩌈		suo1			
o	𩌏		buo1			
o	𩌥		xuo1			
o	𩐟		buo1			
o	𩑦		muo1			
o	𩑷		muo1			
o	𩓥		yuo1			
